No,Cruise,Sample,Station,Depth.Category,depth,Size.Fraction,Min.Size.Fraction,lat,lon,Depth.m,Temp,O2,time,PANGAEA.sample.identifier,PO4.umol.l,NO2NO3.umol.l,SI.umol.l,Biome,OceanRegion1,OceanRegion2,PO4.WOA,NO3.WOA,NP.ratio.WOA,Pstar.WOA,Nstar.WOA,PO4.100m.WOA,NO3.100m.WOA,PO4.200m.WOA,NO3.200m.WOA,PO4.500m.WOA,NO3.500m.WOA,tot.counts,recA.sums,phnA.sums,phnC.sums,phnD.sums,phnE.sums,phnG.sums,phnH.sums,phnI.sums,phnJ.sums,phnK.sums,phnL.sums,phnM.sums,phnP.sums,phnW.sums,phnX.sums,phoA.sums,phoD.sums,phoX.sums,pstA.sums,pstB.sums,pstC.sums,ptxD.sums,phnZ.sums
166,TARA,TARA_110_DCM_0.22-3,110,DCM,50,0.22-3,0.22,-1.9002,-84.6265,48.7,21.8,144.6,5/21/11 21:00,TARA_B100001113,0.75,8.2,6,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",1.4253,18.1565,12.73872167,0.29051875,-1.9283,127.2514,1553.0956,312.7406,3962.3906,1074.2417,14342.6259,26042200,25093.82103,4276.08726,2524.485644,3408.844854,4236.042017,8.826055562,7.927760774,13.71145139,14.1749456,9.218867044,8.717850365,13.5907951,8742.028246,1119.557945,72.57550054,1975.967677,2765.132277,1091.991422,1222.818543,1547.78722,1152.737603,12965.06852,7764.748212
167,TARA,TARA_110_MES_0.22-3,110,MES,380,0.22-3,0.22,-1.8902,-84.6141,376.9,10.3,1.3,5/22/11 13:20,TARA_B100001079,0.93,10.7,35,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.7782,37.4459,13.47847527,0.43783125,-4.2853,127.2514,1553.0956,312.7406,3962.3906,1074.2417,14342.6259,26804700,15419.68298,4260.552409,2410.566231,4117.082571,4290.411285,9.272782079,4.788375614,6.058156063,13.39130674,6.32645179,10.68320964,43.58341936,6702.759391,1651.508891,794.5962447,1079.231218,1690.395889,1284.231241,710.6346101,1029.276351,780.3559637,9228.692945,5545.158094
168,TARA,TARA_110_SRF_0.22-3,110,SRF,5,0.22-3,0.22,-2.0133,-84.589,5.5,23.9,190.8,5/21/11 12:27,TARA_B100001109,2.8,38.1,3.9,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.7873,6.9285,8.800330243,0.35426875,-2.9483,131.6575,1591.8887,320.8625,4044.0441,1087.5917,14434.7193,29384200,18456.22419,3676.998986,2766.190784,2958.822157,3757.897992,12.97510499,8.622364454,23.86485897,19.6301178,14.88889742,14.64336078,11.5023329,7517.474742,1144.850191,41.07022146,1503.409463,2967.776952,627.3514187,1242.031411,1776.903035,1802.199621,13320.91533,7684.714056
169,TARA,TARA_111_DCM_0.22-3,111,DCM,90,0.22-3,0.22,-16.9587,-100.6751,89,19.9,211.5,5/31/11 20:28,TARA_B100000579,0.5,2.68,0.9,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4229,1.046,2.473397966,0.357525,-3.0004,41.8066,117.5643,101.4283,495.2178,766.3888,8790.242,24723700,19126.75337,3615.04561,3229.000033,3953.539512,4768.433872,29.04480846,11.93321327,25.0954491,29.27186896,20.85971945,17.67704181,5.564028775,8101.238162,1282.933756,130.093109,1196.533879,2030.657466,1088.92616,2306.17627,2707.049884,2187.811862,13870.68538,8707.640676
170,TARA,TARA_111_MES_0.22-3,111,MES,350,0.22-3,0.22,-16.9486,-100.6715,347.1,10.9,3.2,6/1/11 16:00,TARA_B100000586,0.44,0.93,26,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.221,23.893,10.75776677,0.7276875,-8.923,41.8066,117.5643,101.4283,495.2178,766.3888,8790.242,27962200,11196.14014,5032.973429,2161.267741,4947.51004,4563.708186,1.921678736,0.768824334,2.970946424,6.848860827,2.566983955,2.5088608,42.78897802,5811.774705,2082.121986,1287.196333,900.9220498,1362.432712,1792.223641,504.5534434,751.5626898,427.4647576,7464.358321,5555.903877
171,TARA,TARA_111_SRF_0.22-3,111,SRF,5,0.22-3,0.22,-16.9601,-100.6335,5.9,22.8,208.9,5/31/11 14:25,TARA_B100000575,2.73,34.61,1,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4318,1.203,2.786012043,0.3566125,-2.9858,41.8066,117.5643,101.4283,495.2178,766.3888,8790.242,24309100,18085.14364,3716.349569,2745.422775,2878.885812,3658.624235,40.77018057,49.75466937,70.92742285,65.4458461,41.81133144,46.72136695,15.01023653,8561.516714,1386.111743,137.864878,1568.966121,1783.852672,660.7858488,1343.157337,2238.510173,2358.975537,15882.3007,7980.837171
172,TARA,TARA_112_DCM_0.22-3,112,DCM,155,0.22-3,0.22,-23.2189,-129.4997,153.5,22.3,207.1,6/15/11 0:55,TARA_B100000945,0.14,0.03,0.7,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.159,0.1941,1.220754717,0.14686875,0.3701,15.3646,6.883,32.038,43.0181,264.8444,3039.519,18953400,15424.07641,3061.62221,3367.470105,3945.901422,3584.609674,19.34496615,17.01337733,24.57115801,20.63353427,16.6714144,17.56185401,32.50386505,6385.413283,948.2373799,139.6074432,960.8681536,1476.856373,1098.875499,3003.855281,3525.328817,2828.409847,10483.65624,4767.182066
173,TARA,TARA_112_MES_0.22-3,112,MES,696,0.22-3,0.22,-23.2232,-129.5986,689.3,5.8,199.2,6/15/11 18:43,TARA_B100000949,0.11,0.02,20.6,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",1.9273,27.7092,14.37721164,0.195475,-0.4076,15.3646,6.883,32.038,43.0181,264.8444,3039.519,26776000,8031.821119,4038.484339,1400.016966,3690.278071,3093.611083,37.38458057,37.46743376,42.28890967,40.66037056,40.75625734,40.85697127,143.2911124,3537.163689,1560.876686,700.8658207,1500.373977,1192.994024,1196.8414,775.5052816,953.3250804,680.6131351,7059.139662,3877.260572
174,TARA,TARA_112_SRF_0.22-3,112,SRF,5,0.22-3,0.22,-23.2811,-129.3947,5.4,24.2,202.2,6/14/11 16:45,TARA_B100000941,2.15,31.46,0.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.1611,0.0878,0.545003104,0.1556125,0.2302,15.3646,6.883,32.038,43.0181,264.8444,3039.519,16636300,18611.82906,2374.025175,3461.411969,4015.471138,2246.760138,22.20222588,23.59110649,40.48234402,44.01274578,27.71378671,23.25238083,50.33481478,6932.969612,818.7222009,63.6094649,870.3796886,1827.131155,557.5706289,3734.892396,4011.080752,4258.696291,13564.86331,5229.785534
175,TARA,TARA_122_DCM_0.1-0.22,122,DCM,115,0.1-0.22,0.1,-9.0063,-139.1394,113.3,24.7,179.9,7/28/11 17:15,TARA_Y100001973,0.57,5.46,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4765,2.0166,4.232109129,0.3504625,-2.8874,41.1856,203.9919,94.933,557.8413,673.9759,7975.7056,29133100,11609.89241,589.1368445,262.3665178,650.5937638,414.1473213,20.83484166,22.61849722,21.81699555,27.20239069,18.20852648,19.67778455,2.171833062,1116.045941,75.68445688,43.83026872,820.5555187,788.0409762,910.9082458,605.6334889,660.1309735,92.97048907,1558.203153,313.3658529
176,TARA,TARA_122_DCM_0.22-0.45,122,DCM,115,0.22-0.45,0.22,-9.0063,-139.1394,113.3,24.7,179.9,7/28/11 17:15,TARA_B100000700,0.57,5.46,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4765,2.0166,4.232109129,0.3504625,-2.8874,41.1856,203.9919,94.933,557.8413,673.9759,7975.7056,21907800,18177.46917,5672.686177,1739.342705,2406.310836,2898.946442,17.90999886,30.27114108,27.58363642,26.76138982,13.85641502,23.84489557,3.489366189,9784.203339,1572.025562,241.1288917,2166.791349,1893.890171,2149.595843,1669.088255,1835.746929,1417.690702,14988.56311,8951.046895
177,TARA,TARA_122_DCM_0.22-3,122,DCM,115,0.22-3,0.22,-9.0063,-139.1394,113.3,24.7,179.9,7/28/11 17:15,TARA_Y100001970,0.57,5.46,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4765,2.0166,4.232109129,0.3504625,-2.8874,41.1856,203.9919,94.933,557.8413,673.9759,7975.7056,24684400,11436.46142,3002.27877,2159.404421,2674.317265,3166.115679,30.7065998,47.08932844,43.25565239,54.08500538,25.46779015,44.68288752,4.866794472,6544.696648,886.7835893,301.9103353,1460.656233,1516.29831,1215.353039,1884.138194,2493.948522,1365.910448,10265.46105,6504.434609
178,TARA,TARA_122_DCM_0.45-0.8,122,DCM,115,0.45-0.8,0.45,-9.0063,-139.1394,113.3,24.7,179.9,7/28/11 17:15,TARA_Y100001968,0.57,5.46,1.8,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4765,2.0166,4.232109129,0.3504625,-2.8874,41.1856,203.9919,94.933,557.8413,673.9759,7975.7056,9498240,10146.02941,2879.370269,3824.453609,5075.070464,4545.599667,58.45898525,90.48112552,81.34501544,87.19894862,58.02754353,79.84578383,15.35470294,5653.309422,593.0348578,92.45843483,2028.252452,2733.289899,2372.796486,4013.583928,4824.811211,2820.905755,5748.05671,2362.257124
179,TARA,TARA_122_MES_0.1-0.22,122,MES,600,0.1-0.22,0.1,-8.9729,-139.2393,594.6,7.2,38.1,7/27/11 19:28,TARA_Y100001951,2.43,34.63,22.49,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.5821,36.7473,14.23155571,0.28539375,-1.8463,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,21397900,6770.898907,352.9471218,353.2024656,743.3464218,638.7642619,93.58069362,94.26718168,96.3459128,106.1814677,87.16565729,89.70273739,7.758171486,704.0639942,14.99297423,5.928544272,579.9823555,607.6303181,751.0181837,526.1152262,531.3793511,150.427203,1254.990261,117.6553948
180,TARA,TARA_122_MES_0.22-0.45,122,MES,600,0.22-0.45,0.22,-8.9729,-139.2393,594.6,7.2,38.1,7/27/11 19:28,TARA_B100000678,2.43,34.63,22.49,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.5821,36.7473,14.23155571,0.28539375,-1.8463,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,26629400,13436.58197,2862.539991,1559.157649,6293.400718,5613.59431,23.74611348,29.05647155,27.72450417,29.64562415,25.96174419,31.35604595,26.11534867,3649.217423,1064.553684,686.7865589,831.0659655,935.4120488,1515.253075,553.696373,699.1063187,320.5729669,7979.229548,5600.479558
181,TARA,TARA_122_MES_0.22-3,122,MES,600,0.22-3,0.22,-8.9729,-139.2393,594.6,7.2,38.1,7/27/11 19:28,TARA_Y100001949,2.43,34.63,22.49,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.5821,36.7473,14.23155571,0.28539375,-1.8463,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,22580100,13033.78193,5172.562614,2416.542731,5573.073222,5281.323354,43.41028675,31.07990066,47.40779207,53.31499842,32.22223166,51.55735088,63.68961705,6069.959759,1954.323309,957.0696563,1208.731581,2108.565952,1944.911237,1324.563443,1671.078003,1371.285789,9046.135488,6639.986681
182,TARA,TARA_122_MES_0.45-0.8,122,MES,600,0.45-0.8,0.45,-8.9729,-139.2393,594.6,7.2,38.1,7/27/11 19:28,TARA_Y100001947,2.43,34.63,22.49,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",2.5821,36.7473,14.23155571,0.28539375,-1.8463,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,17544900,8316.027426,4718.390825,1870.527194,4114.329508,2878.034991,32.72628993,33.9461075,41.70053238,48.43304333,51.16988268,45.2657193,25.01190667,6072.975102,1198.51845,574.0847668,3457.314364,3876.721606,3443.081026,1729.315363,2402.273001,1181.492512,7957.252853,4194.076119
183,TARA,TARA_122_SRF_0.1-0.22,122,SRF,5,0.1-0.22,0.1,-8.9971,-139.1963,5.9,26.5,186.2,7/26/11 17:10,TARA_Y100001972,0.59,2.8,2.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4637,3.0235,6.520379556,0.27473125,-1.6757,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,24768300,14615.41712,161.4056703,377.807755,600.126108,508.2809042,9.237285035,72.86858791,66.64914549,50.14735569,81.61892642,87.79632458,17.7468057,558.2539366,58.36958421,15.93006754,314.9423677,561.3410616,503.9561537,295.5828704,308.9166655,141.6629206,549.0525051,95.6992638
184,TARA,TARA_122_SRF_0.22-0.45,122,SRF,5,0.22-0.45,0.22,-8.9971,-139.1963,5.9,26.5,186.2,7/26/11 17:10,TARA_B100001115,0.59,2.8,2.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4637,3.0235,6.520379556,0.27473125,-1.6757,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,23080800,17072.52801,4638.761266,2035.224835,2330.207458,3325.666335,8.358734308,14.37055725,10.83663275,12.08003654,8.504318194,7.938164636,39.55253381,8084.185009,674.8761593,70.58379903,1335.444357,1332.323532,928.2698541,837.047463,1249.81319,1259.113265,11950.51001,6489.314627
185,TARA,TARA_122_SRF_0.22-3,122,SRF,5,0.22-3,0.22,-8.9971,-139.1963,5.9,26.5,186.2,7/26/11 17:10,TARA_Y100001980,0.59,2.8,2.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4637,3.0235,6.520379556,0.27473125,-1.6757,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,25091900,15864.13897,3196.938454,2561.187824,2952.546046,3578.288355,21.72839439,30.94555243,40.24973325,37.32313096,25.95204408,27.3710523,16.09117876,6533.439566,666.3799097,88.44015628,1141.990266,1212.581078,603.7884443,1160.883217,1949.939805,2261.404132,11861.91437,5679.044148
186,TARA,TARA_122_SRF_0.45-0.8,122,SRF,5,0.45-0.8,0.45,-8.9971,-139.1963,5.9,26.5,186.2,7/26/11 17:10,TARA_Y100001978,0.59,2.8,2.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4637,3.0235,6.520379556,0.27473125,-1.6757,45.1124,270.9362,106.5704,717.6505,722.0344,8669.0187,18195100,13636.67975,2088.103209,5015.268303,5411.247283,5080.483989,23.94548695,34.42538897,49.34644842,44.52226178,28.45833905,32.76538312,12.76239207,4569.769297,454.4231067,48.61597737,675.8906973,961.6136982,536.180867,2679.004756,5192.052778,6717.226021,5082.654523,2201.519715
187,TARA,TARA_123_MIX_0.1-0.22,123,MIX,150,0.1-0.22,0.1,-8.9109,-140.2845,148,22.1,161.3,8/1/11 17:52,TARA_Y100001963,0.53,4.9,1.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5385,3.4441,6.395728877,0.32324375,-2.4519,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,26982800,14854.71318,284.031363,205.9311172,302.8123453,319.5423985,13.62817234,15.68583333,12.1535358,15.22402208,8.983419755,16.16072619,5.747710212,456.1102732,59.25913918,51.16649928,315.9618623,280.1460691,305.624587,247.3538272,294.4197488,87.31281426,1101.058738,408.5508791
188,TARA,TARA_123_MIX_0.22-0.45,123,MIX,150,0.22-0.45,0.22,-8.9109,-140.2845,148,22.1,161.3,8/1/11 17:52,TARA_B100000686,0.53,4.9,1.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5385,3.4441,6.395728877,0.32324375,-2.4519,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,27871000,13839.87026,4699.035559,2293.988711,3284.793084,3758.668633,60.23447978,61.4335792,72.83522053,61.00295735,57.40026075,61.94287259,92.33804127,8772.873229,2123.689642,348.1615116,1776.150809,2261.48556,2213.00412,2883.999659,3391.512025,2282.222306,12254.10414,5280.860331
189,TARA,TARA_123_MIX_0.22-3,123,MIX,150,0.22-3,0.22,-8.9109,-140.2845,148,22.1,161.3,8/1/11 17:52,TARA_Y100001960,0.53,4.9,1.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5385,3.4441,6.395728877,0.32324375,-2.4519,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,20704200,16323.72597,5263.714362,2407.46536,3276.287893,4111.618629,47.39952227,42.88257689,54.24757067,51.08248017,40.53531642,53.54422378,76.84462061,8889.935243,2477.830854,399.035647,1135.462445,1731.265981,1598.099022,2213.753983,2711.077426,2039.845427,13466.62669,7303.06296
190,TARA,TARA_123_MIX_0.45-0.8,123,MIX,150,0.45-0.8,0.45,-8.9109,-140.2845,148,22.1,161.3,8/1/11 17:52,TARA_Y100001956,0.66,5.43,1.19,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5385,3.4441,6.395728877,0.32324375,-2.4519,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,33152300,4969.672579,3393.958322,531.2898434,3272.104794,816.0199331,17.43544577,17.79499482,42.50516537,22.95295337,37.13523863,27.44348338,13.45833428,5954.266786,162.6929229,93.29595803,6316.520879,5603.44119,5077.249119,2975.574979,3434.85932,486.4388188,6721.509171,273.7871395
191,TARA,TARA_123_SRF_0.22-0.45,123,SRF,5,0.22-0.45,0.22,-8.9068,-140.283,5.5,26.6,189.8,7/31/11 17:20,TARA_B100000683,0.66,5.43,2.22,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4579,2.8794,6.288272549,0.2779375,-1.727,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,21741800,21039.44862,7299.204374,3317.550973,3526.978397,5708.18279,2.460538945,4.010353414,4.196556527,3.814083896,2.752382901,5.921643847,3.099269304,10736.6442,778.875966,313.9625819,1309.700309,2506.640185,1040.351302,892.3841122,1051.536006,900.0650302,18470.38824,9165.402615
192,TARA,TARA_123_SRF_0.22-3,123,SRF,5,0.22-3,0.22,-8.9068,-140.283,5.5,26.6,189.8,7/31/11 17:20,TARA_Y100001958,0.66,5.43,2.22,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4579,2.8794,6.288272549,0.2779375,-1.727,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,29664700,13981.68443,3565.85107,1935.006583,2473.361864,2985.00625,14.37307951,19.09384466,30.34111168,25.04734802,23.09631336,17.70514324,6.688332869,6300.370131,628.8333839,210.4130192,625.3091413,1802.028572,783.1222065,1141.466911,1411.631225,1170.141683,9343.36471,4150.839168
193,TARA,TARA_123_SRF_0.45-0.8,123,SRF,5,0.45-0.8,0.45,-8.9068,-140.283,5.5,26.6,189.8,7/31/11 17:20,TARA_Y100001954,0.66,5.43,2.22,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4579,2.8794,6.288272549,0.2779375,-1.727,44.2099,258.5391,103.3273,691.536,713.3008,8565.7989,19488100,16731.84424,5260.744373,2518.345183,3383.978958,3624.246057,32.17692813,41.78853622,50.79347708,44.77836429,29.96351195,39.31404204,8.731803623,10222.88702,956.9118461,156.2119836,1155.974027,2980.776116,1417.478932,1997.479903,2523.309421,2164.328438,12033.25199,5194.939296
194,TARA,TARA_124_MIX_0.1-0.22,124,MIX,120,0.1-0.22,0.1,-9.0714,-140.5973,118.3,25.2,175.9,8/5/11 17:31,TARA_Y100001938,0.63,6.18,1.47,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.453,2.0714,4.572626932,0.3235375,-2.4566,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,28625600,16821.39977,296.8932603,323.8506651,444.4102138,348.6661446,13.95985348,11.89595543,13.28099194,13.49875953,11.59706671,11.8070562,1.791085337,567.0297291,117.8580092,58.95813019,217.1300866,251.6576629,240.4293955,343.6918845,376.6359247,232.6570452,1105.428902,373.1868175
195,TARA,TARA_124_MIX_0.22-0.45,124,MIX,120,0.22-0.45,0.22,-9.0714,-140.5973,118.3,25.2,175.9,8/5/11 17:31,TARA_B100000676,0.63,6.18,1.47,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.453,2.0714,4.572626932,0.3235375,-2.4566,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,31700700,20810.44363,4871.685613,1860.081538,2255.045587,3030.710049,13.46186728,27.67075849,26.12394113,23.83204519,11.04446979,19.23657644,17.75501228,8702.141732,1621.019746,216.4332911,1566.78732,1538.926379,1236.493667,1650.913836,1815.753761,1569.324233,18423.19372,8766.607894
196,TARA,TARA_124_MIX_0.22-3,124,MIX,120,0.22-3,0.22,-9.0714,-140.5973,118.3,25.2,175.9,8/5/11 17:31,TARA_Y100001936,0.63,6.18,1.47,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.453,2.0714,4.572626932,0.3235375,-2.4566,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,25988300,20465.84477,5655.721586,2519.652776,3593.575514,4221.266226,36.97471503,61.86511458,83.47036386,66.93602514,33.52997003,60.42039966,13.52125036,10467.66129,2048.887477,288.061109,1622.330549,3090.564644,1904.740629,2316.135163,2899.109291,2358.831272,18079.82227,8252.484809
197,TARA,TARA_124_MIX_0.45-0.8,124,MIX,120,0.45-0.8,0.45,-9.0714,-140.5973,118.3,25.2,175.9,8/5/11 17:31,TARA_Y100001934,0.63,6.18,1.47,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.453,2.0714,4.572626932,0.3235375,-2.4566,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,16380300,11936.66345,4663.278307,2244.907726,3715.395602,3392.93462,70.1679353,103.4978261,134.0944925,121.6863775,75.25017721,114.1055376,27.10340034,9291.044168,1672.64357,363.6866209,2181.561459,4861.368405,3062.09957,2791.239985,3801.136462,2435.783579,10176.6942,3433.224465
198,TARA,TARA_124_SRF_0.1-0.22,124,SRF,5,0.1-0.22,0.1,-9.1504,-140.5216,9.9,26.5,190.7,8/4/11 18:33,TARA_Y100001937,0.49,1.21,2.52,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4186,2.1508,5.138079312,0.284175,-1.8268,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,27329600,15316.73965,194.8318401,205.4713628,287.4224497,301.8625992,23.4251968,20.47318936,22.05791184,26.6779165,18.69336119,22.19901695,2.123648498,446.789221,58.56984029,29.96373301,205.8620756,171.3454754,229.0182333,230.2127164,252.2787428,121.9771646,771.5117555,186.0004488
199,TARA,TARA_124_SRF_0.22-0.45,124,SRF,5,0.22-0.45,0.22,-9.1504,-140.5216,9.9,26.5,190.7,8/4/11 18:33,TARA_B100000674,0.49,1.21,2.52,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4186,2.1508,5.138079312,0.284175,-1.8268,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,48044800,17393.86954,5169.115907,2102.514656,2463.88442,3575.916947,15.13983162,16.68595549,20.82996592,19.80848523,10.2696302,15.19249474,2.6804033,9330.859853,1199.801744,118.3158675,2036.670058,1864.989575,1010.250465,1125.408697,1455.578961,1343.985828,16385.86742,9103.362365
200,TARA,TARA_124_SRF_0.22-3,124,SRF,5,0.22-3,0.22,-9.1504,-140.5216,9.9,26.5,190.7,8/4/11 18:33,TARA_Y100001935,0.49,1.21,2.52,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4186,2.1508,5.138079312,0.284175,-1.8268,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,27230100,29656.91215,6848.45621,5787.184033,6970.495891,6955.789639,70.79278519,82.50365089,103.240214,86.78673593,68.60420704,84.63068214,20.78001152,12986.2854,2019.59108,299.7606241,2249.353649,3678.121924,1806.763233,3870.275159,5269.78378,5467.12816,23701.69285,12299.15973
201,TARA,TARA_124_SRF_0.45-0.8,124,SRF,5,0.45-0.8,0.45,-9.1504,-140.5216,9.9,26.5,190.7,8/4/11 18:33,TARA_Y100001933,0.49,1.21,2.52,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.4186,2.1508,5.138079312,0.284175,-1.8268,40.1953,191.6522,91.9269,538.7439,666.9812,7890.8697,21851200,12026.77649,3078.26121,4993.323769,5712.685492,4664.889715,30.76410538,55.46227409,90.10768906,81.17440273,58.0783825,59.32642639,24.08834083,6196.792006,686.5068811,84.134569,1117.063841,2132.678282,1323.940855,3576.651958,5673.781329,6325.542248,6824.769669,2422.998871
202,TARA,TARA_125_MIX_0.1-0.22,125,MIX,140,0.1-0.22,0.1,-8.8999,-142.5461,138.2,23.7,160.5,8/9/11 17:05,TARA_Y100000593,0.56,3.73,1.34,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5194,3.5115,6.760685406,0.29993125,-2.0789,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,31982000,20694.32688,210.3102876,265.3119904,347.9962771,388.6538537,39.32074863,39.95356204,41.20042504,39.73780302,34.9608621,40.37066945,13.76777368,441.7498378,131.3954774,48.93488256,46.25368236,99.93087127,210.2287553,156.3954041,189.8811718,48.66301452,857.6534512,337.1043559
203,TARA,TARA_125_MIX_0.22-0.45,125,MIX,140,0.22-0.45,0.22,-8.8999,-142.5461,138.2,23.7,160.5,8/9/11 17:05,TARA_B100001123,0.56,3.73,1.34,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5194,3.5115,6.760685406,0.29993125,-2.0789,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,25781600,19962.18039,6148.933495,3582.339709,3919.076113,5136.200581,8.533721723,11.5538649,13.25253916,5.834135669,7.925203378,14.31929644,3.292185429,9820.309198,856.3893265,135.585212,1367.813452,1340.073156,1153.500507,796.4191275,889.0282033,824.6655039,17636.42902,10625.11764
204,TARA,TARA_125_MIX_0.22-3,125,MIX,140,0.22-3,0.22,-8.8999,-142.5461,138.2,23.7,160.5,8/9/11 17:05,TARA_Y100000591,0.56,3.73,1.34,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5194,3.5115,6.760685406,0.29993125,-2.0789,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,31008800,15633.53883,5322.855548,1643.147215,2659.27661,3071.794484,27.12266903,34.48233395,44.57280555,40.42293068,34.99096928,39.84289239,44.86551803,7703.840497,1911.150742,390.9354944,1383.561106,2150.618761,1967.932362,1769.343861,2279.626358,1578.497502,12261.44114,7135.546785
205,TARA,TARA_125_MIX_0.45-0.8,125,MIX,140,0.45-0.8,0.45,-8.8999,-142.5461,138.2,23.7,160.5,8/9/11 17:05,TARA_Y100000589,0.56,3.73,1.34,Trades,South Pacific Ocean,"South Pacific Subtropical Gyre Province, North and South",0.5194,3.5115,6.760685406,0.29993125,-2.0789,42.1042,239.6643,98.4995,667.8088,697.6831,8455.6905,18388800,14817.01133,3389.802043,5940.883673,6889.280856,7024.874105,79.71868312,62.51597794,98.39888791,70.35536171,51.62007713,93.04762169,32.92190682,7630.410232,744.8652571,76.95626662,989.9775964,2113.150997,1434.082994,3368.438616,6004.625072,7024.296288,8000.310598,2807.024441
